PWM ID,Cognate TF,ID,NR_sites,References,Superclass,Class,Family,Subfamily
TA0701_HNF4A_full_dimer,Hnf4a,HNF4A_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0702_HNF4A_full_dimer,Hnf4a,HNF4A_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0703_HNF4A_full_dimer,Hnf4a,HNF4A_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0704_HNF4A_full_dimer,Hnf4a,HNF4A_007,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0705_Hnf4a_DBD_dimer,Hnf4a,HNF4A_008,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0706_NR2C2_DBD_dimer,Nr2c2,NR2C2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Testicular receptors (NR2C)
TA0707_NR2E1_full_monomer,Nr2e1,NR2E1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0708_NR2E1_full_dimer,Nr2e1,NR2E1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0709_NR2F1_DBD_dimer,Nr2f1,NR2F1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0710_NR2F1_DBD_dimer,Nr2f1,NR2F1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0711_NR2F1_full_monomer,Nr2f1,NR2F1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0712_NR2F6_DBD_dimer,Nr2f6,NR2F6_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0713_NR2F6_DBD_dimer,Nr2f6,NR2F6_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0714_NR2F6_full_dimer,Nr2f6,NR2F6_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0715_NR3C1_DBD_dimer,Nr3c1,NR3C1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0716_NR3C2_DBD_dimer,Nr3c2,NR3C2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0717_NR4A2_full_dimer,Nr4a2,NR4A2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
TA0718_NR4A2_full_dimer,Nr4a2,NR4A2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
TA0719_NR4A2_full_monomer,Nr4a2,NR4A2_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
TA0720_Nr2e1_DBD_monomer,Nr2e1,NR2E1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0721_Nr2e1_DBD_dimer,Nr2e1,NR2E1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0722_Nr2f6_DBD_dimer,Nr2f6,NR2F6_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0723_Nr2f6_DBD_dimer,Nr2f6,NR2F6_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0724_RARA_DBD_dimer,Rara,RARA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0725_RARA_DBD_dimer,Rara,RARA_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0726_RARA_DBD_dimer,Rara,RARA_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0727_RARA_full_dimer,Rara,RARA_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0728_RARA_full_dimer,Rara,RARA_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0729_RARA_full_dimer,Rara,RARA_007,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0730_RARG_DBD_dimer,Rarg,RARG_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0731_RARG_DBD_dimer,Rarg,RARG_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0732_RARG_DBD_dimer,Rarg,RARG_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0733_RARG_full_dimer,Rarg,RARG_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0734_RARG_full_dimer,Rarg,RARG_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0735_RARG_full_dimer,Rarg,RARG_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0736_RORA_DBD_dimer,Rora,RORA_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),ROR (NR1F)
TA0737_RORA_DBD_dimer,Rora,RORA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),ROR (NR1F)
TA0738_RXRA_DBD_dimer,Rxra,RXRA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0739_RXRA_DBD_dimer,Rxra,RXRA_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0740_RXRA_full_dimer,Rxra,RXRA_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0741_RXRA_full_dimer,Rxra,RXRA_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0742_RXRB_DBD_dimer,Rxrb,RXRB_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0743_RXRG_DBD_dimer,Rxrg,RXRG_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0744_RXRG_DBD_dimer,Rxrg,RXRG_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0745_RXRG_full_dimer,Rxrg,RXRG_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0746_Rara_DBD_dimer,Rara,RARA_008,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0747_Rara_DBD_dimer,Rara,RARA_009,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0748_Rara_DBD_dimer,Rara,RARA_010,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0749_Rarb_DBD_dimer,Rarb,RARB_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0750_Rarb_DBD_dimer,Rarb,RARB_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0751_Rarb_DBD_dimer,Rarb,RARB_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0752_Rarg_DBD_dimer,Rara,RARA_011,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0753_Rarg_DBD_dimer,Rarg,RARG_007,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0754_Rarg_DBD_dimer,Rarg,RARG_008,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0755_Rxra_DBD_dimer,Rxra,RXRA_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0756_Rxra_DBD_dimer,Rxra,RXRA_007,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0757_Rxrb_DBD_dimer,Rxrb,RXRB_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0758_THRA_FL_dimer,Thra,THRA_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Thyroid hormone receptors (NR1A)
TA0759_THRB_DBD_dimer,Thrb,THRB_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Thyroid hormone receptors (NR1A)
TA0760_THRB_DBD_dimer,Thrb,THRB_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Thyroid hormone receptors (NR1A)
TA0761_THRB_DBD_dimer,Thrb,THRB_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Thyroid hormone receptors (NR1A)
TA0762_VDR_full_dimer,Vdr,VDR_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
TA0763_Vdr_DBD_dimer,Vdr,VDR_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
TA0764_TP63_DBD_dimer,Trp63,TP63_001,1000,"Jolma A and Taipale J et al., Cell 2013",Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
TA0765_Tp53_DBD_dimer,Trp53,TP53_001,1000,"Jolma A and Taipale J et al., Cell 2013",Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
TA0766_Tp53_DBD_dimer,Trp53,TP53_002,1000,"Jolma A and Taipale J et al., Cell 2013",Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
TA0767_Tp53_DBD_dimer,Trp53,TP53_003,1000,"Jolma A and Taipale J et al., Cell 2013",Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
TA0768_Tp73_DBD_dimer,Trp73,TP73_001,1000,"Jolma A and Taipale J et al., Cell 2013",Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
TA0769_GMEB2_DBD_dimer,Gmeb2,GMEB2_004,1000,"Jolma A and Taipale J et al., Cell 2013",alpha-Helices exposed by beta-structures,SAND domain factors,GMEB,GMEB
TA0770_PITX1_full_monomer,Pitx1,PITX1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PITX
TA0771_Egr1_mouse,Egr1,EGR1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0772_MTF1_DBD_monomer,Mtf1,MTF1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,MTF1-like factors
TA0773_PRDM4_full_monomer,Prdm4,PRDM4_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified
TA0774_ZBTB49_DBD_monomer,Zbtb49,ZBTB49_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
TA0775_ZNF232_full_monomer,-,ZNF232_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF24-like factors
TA0776_ZNF282_DBD_monomer,Znf282,ZNF282_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
TA0777_ZNF435_full_dimer,-,ZSCAN16_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
TA0778_ZNF713_full_monomer,-,ZNF713_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
TA0780_E2F1_DBD_dimer,E2f1,E2F1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Fork head / winged helix factors,E2F-related factors,E2F
TA0781_E2F1_DBD_dimer,E2f1,E2F1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Fork head / winged helix factors,E2F-related factors,E2F
TA0782_E2F2_DBD_dimer,E2f2,E2F2_004,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Fork head / winged helix factors,E2F-related factors,E2F
TA0783_E2F4_DBD_dimer,E2f4,E2F4_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Fork head / winged helix factors,E2F-related factors,E2F
TA0784_E2F4_DBD_dimer,E2f4,E2F4_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Fork head / winged helix factors,E2F-related factors,E2F
TA0785_E2F8_DBD_dimer,E2f8,E2F8_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Fork head / winged helix factors,E2F-related factors,E2F
TA0786_SOX10_full_dimer,Sox10,SOX10_001,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
TA0787_SOX10_full_dimer,Sox10,SOX10_002,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
TA0788_SOX10_full_dimer,Sox10,SOX10_003,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
TA0789_SOX10_full_dimer,Sox10,SOX10_004,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
TA0790_SOX10_full_dimer,Sox10,SOX10_005,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
TA0791_SOX14_DBD_dimer,Sox14,SOX14_002,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
TA0792_SOX14_DBD_dimer,Sox14,SOX14_003,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
TA0793_SOX14_DBD_dimer,Sox14,SOX14_004,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
TA0794_SOX15_full_dimer,Sox15,SOX15_002,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group G
TA0795_SOX15_full_dimer,Sox15,SOX15_003,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group G
TA0796_SOX15_full_dimer,Sox15,SOX15_004,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group G
TA0797_SOX18_full_dimer,Sox18,SOX18_002,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group F
TA0798_SOX18_full_dimer,Sox18,SOX18_003,1000,"Jolma A and Taipale J et al., Cell 2013",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group F
